sample	species	abundance
SL259926	Gordonia_aichiensis	0
SL259927	Gordonia_aichiensis	0
SL259928	Gordonia_aichiensis	0
SL259934	Gordonia_aichiensis	0
SL259935	Gordonia_aichiensis	0
SL259936	Gordonia_aichiensis	0
SL259937	Gordonia_aichiensis	0
SL259943	Gordonia_aichiensis	0
SL259944	Gordonia_aichiensis	0
SL259945	Gordonia_aichiensis	0
SL259946	Gordonia_aichiensis	0
SL259925	Gordonia_bronchialis	0
SL259926	Gordonia_bronchialis	0
SL259927	Gordonia_bronchialis	0
SL259928	Gordonia_bronchialis	0
SL259934	Gordonia_bronchialis	0
SL259935	Gordonia_bronchialis	0
SL259936	Gordonia_bronchialis	0
SL259937	Gordonia_bronchialis	0
SL259943	Gordonia_bronchialis	0
SL259944	Gordonia_bronchialis	0
SL259945	Gordonia_bronchialis	0
SL259946	Gordonia_bronchialis	0
SL259925	Gordonia_otitidis	0
SL259926	Gordonia_otitidis	0
SL259927	Gordonia_otitidis	0
SL259928	Gordonia_otitidis	0
SL259934	Gordonia_otitidis	0
SL259935	Gordonia_otitidis	0
SL259936	Gordonia_otitidis	0
SL259937	Gordonia_otitidis	0
SL259943	Gordonia_otitidis	0
SL259944	Gordonia_otitidis	0
SL259945	Gordonia_otitidis	0
SL259946	Gordonia_otitidis	0
SL259925	Gordonia_paraffinivorans	0
SL259926	Gordonia_paraffinivorans	0
SL259927	Gordonia_paraffinivorans	0
SL259928	Gordonia_paraffinivorans	0
SL259934	Gordonia_paraffinivorans	0
SL259935	Gordonia_paraffinivorans	0
SL259936	Gordonia_paraffinivorans	0
SL259937	Gordonia_paraffinivorans	0
SL259943	Gordonia_paraffinivorans	0
SL259944	Gordonia_paraffinivorans	0
SL259945	Gordonia_paraffinivorans	0
SL259946	Gordonia_paraffinivorans	0
SL259925	Gordonia_polyisoprenivorans	0
SL259926	Gordonia_polyisoprenivorans	0
SL259927	Gordonia_polyisoprenivorans	0
SL259928	Gordonia_polyisoprenivorans	0
SL259934	Gordonia_polyisoprenivorans	0
SL259935	Gordonia_polyisoprenivorans	0
SL259936	Gordonia_polyisoprenivorans	0
SL259937	Gordonia_polyisoprenivorans	0
SL259943	Gordonia_polyisoprenivorans	0
SL259944	Gordonia_polyisoprenivorans	0
SL259945	Gordonia_polyisoprenivorans	0
SL259946	Gordonia_polyisoprenivorans	0
SL259925	Gordonia_rubripertincta	0
SL259926	Gordonia_rubripertincta	0
SL259927	Gordonia_rubripertincta	0
SL259928	Gordonia_rubripertincta	0
SL259934	Gordonia_rubripertincta	0
SL259935	Gordonia_rubripertincta	0
SL259936	Gordonia_rubripertincta	0
SL259937	Gordonia_rubripertincta	0
SL259943	Gordonia_rubripertincta	0
SL259944	Gordonia_rubripertincta	0
SL259945	Gordonia_rubripertincta	0
SL259946	Gordonia_rubripertincta	0
SL259925	Gordonia_sputi	0
SL259926	Gordonia_sputi	0
SL259927	Gordonia_sputi	0
SL259928	Gordonia_sputi	0
SL259934	Gordonia_sputi	0
SL259935	Gordonia_sputi	0
SL259936	Gordonia_sputi	0
SL259937	Gordonia_sputi	0
SL259943	Gordonia_sputi	0
SL259944	Gordonia_sputi	0
SL259945	Gordonia_sputi	0
SL259946	Gordonia_sputi	0
SL259925	Gordonia_terrae	0
SL259926	Gordonia_terrae	0
SL259927	Gordonia_terrae	0
SL259928	Gordonia_terrae	0
SL259934	Gordonia_terrae	0
SL259935	Gordonia_terrae	0
SL259936	Gordonia_terrae	0
SL259937	Gordonia_terrae	0
SL259943	Gordonia_terrae	0
SL259944	Gordonia_terrae	0
SL259945	Gordonia_terrae	0
SL259946	Gordonia_terrae	0
SL259925	Janibacter_hoylei	0
SL259926	Janibacter_hoylei	0
SL259927	Janibacter_hoylei	0
SL259928	Janibacter_hoylei	0
SL259934	Janibacter_hoylei	0
SL259935	Janibacter_hoylei	0
SL259936	Janibacter_hoylei	0
SL259937	Janibacter_hoylei	0
SL259943	Janibacter_hoylei	0
SL259944	Janibacter_hoylei	0
SL259945	Janibacter_hoylei	0
SL259946	Janibacter_hoylei	0
SL259925	Serinicoccus_profundi	0
SL259926	Serinicoccus_profundi	0
SL259927	Serinicoccus_profundi	0
SL259928	Serinicoccus_profundi	0
SL259934	Serinicoccus_profundi	0
SL259935	Serinicoccus_profundi	0
SL259936	Serinicoccus_profundi	0
SL259937	Serinicoccus_profundi	0
SL259943	Serinicoccus_profundi	0
SL259944	Serinicoccus_profundi	0
SL259945	Serinicoccus_profundi	0
SL259946	Serinicoccus_profundi	0
SL259925	Serinicoccus_unclassified	0
SL259926	Serinicoccus_unclassified	0
SL259927	Serinicoccus_unclassified	0
SL259928	Serinicoccus_unclassified	0
SL259934	Serinicoccus_unclassified	0
SL259935	Serinicoccus_unclassified	0
SL259936	Serinicoccus_unclassified	0
SL259937	Serinicoccus_unclassified	0
SL259943	Serinicoccus_unclassified	0
SL259944	Serinicoccus_unclassified	0
SL259945	Serinicoccus_unclassified	0
SL259946	Serinicoccus_unclassified	0
SL259925	Tetrasphaera_elongata	0
SL259926	Tetrasphaera_elongata	0
SL259927	Tetrasphaera_elongata	0
SL259928	Tetrasphaera_elongata	0
SL259934	Tetrasphaera_elongata	0
SL259935	Tetrasphaera_elongata	0
SL259936	Tetrasphaera_elongata	0
SL259937	Tetrasphaera_elongata	0
SL259943	Tetrasphaera_elongata	0
SL259944	Tetrasphaera_elongata	0
SL259945	Tetrasphaera_elongata	0
SL259946	Tetrasphaera_elongata	0
SL259925	Agrococcus_pavilionensis	0
SL259926	Agrococcus_pavilionensis	0
SL259927	Agrococcus_pavilionensis	0
SL259928	Agrococcus_pavilionensis	0
SL259934	Agrococcus_pavilionensis	0
SL259935	Agrococcus_pavilionensis	0
SL259936	Agrococcus_pavilionensis	0
SL259937	Agrococcus_pavilionensis	0
SL259943	Agrococcus_pavilionensis	0
SL259944	Agrococcus_pavilionensis	0
SL259945	Agrococcus_pavilionensis	0
SL259946	Agrococcus_pavilionensis	0
SL259925	Agromyces_unclassified	0
SL259926	Agromyces_unclassified	0
SL259927	Agromyces_unclassified	0
SL259928	Agromyces_unclassified	0
SL259934	Agromyces_unclassified	0
SL259935	Agromyces_unclassified	0
SL259936	Agromyces_unclassified	0
SL259937	Agromyces_unclassified	0
SL259943	Agromyces_unclassified	0
SL259944	Agromyces_unclassified	0
SL259945	Agromyces_unclassified	0
SL259946	Agromyces_unclassified	0
SL259925	Curtobacterium_unclassified	0
SL259926	Curtobacterium_unclassified	0
SL259927	Curtobacterium_unclassified	0
SL259928	Curtobacterium_unclassified	0
SL259934	Curtobacterium_unclassified	0
SL259935	Curtobacterium_unclassified	0
SL259936	Curtobacterium_unclassified	0
SL259937	Curtobacterium_unclassified	0
SL259943	Curtobacterium_unclassified	0
SL259944	Curtobacterium_unclassified	0
SL259945	Curtobacterium_unclassified	0
SL259946	Curtobacterium_unclassified	0
SL259925	Leifsonia_unclassified	0
SL259926	Leifsonia_unclassified	0.35108
SL259927	Leifsonia_unclassified	0
SL259928	Leifsonia_unclassified	0
SL259934	Leifsonia_unclassified	0
SL259935	Leifsonia_unclassified	0
SL259936	Leifsonia_unclassified	0
SL259937	Leifsonia_unclassified	0
SL259943	Leifsonia_unclassified	0
SL259944	Leifsonia_unclassified	0
SL259945	Leifsonia_unclassified	0
SL259946	Leifsonia_unclassified	0
SL259925	Leucobacter_unclassified	0
SL259926	Leucobacter_unclassified	0
SL259927	Leucobacter_unclassified	0
SL259928	Leucobacter_unclassified	0
SL259934	Leucobacter_unclassified	0
SL259935	Leucobacter_unclassified	0
SL259936	Leucobacter_unclassified	0
SL259937	Leucobacter_unclassified	0
SL259943	Leucobacter_unclassified	0
SL259944	Leucobacter_unclassified	0
SL259945	Leucobacter_unclassified	0
SL259946	Leucobacter_unclassified	0
SL259925	Microbacterium_barkeri	0
SL259926	Microbacterium_barkeri	0
SL259927	Microbacterium_barkeri	0
SL259928	Microbacterium_barkeri	0
SL259934	Microbacterium_barkeri	0
SL259935	Microbacterium_barkeri	0
SL259936	Microbacterium_barkeri	0
SL259937	Microbacterium_barkeri	0
SL259943	Microbacterium_barkeri	0
SL259944	Microbacterium_barkeri	0
SL259945	Microbacterium_barkeri	0
SL259946	Microbacterium_barkeri	0
SL259925	Microbacterium_laevaniformans	0
SL259926	Microbacterium_laevaniformans	0
SL259927	Microbacterium_laevaniformans	0
SL259928	Microbacterium_laevaniformans	0
SL259934	Microbacterium_laevaniformans	0
SL259935	Microbacterium_laevaniformans	0
SL259936	Microbacterium_laevaniformans	0
SL259937	Microbacterium_laevaniformans	0
SL259943	Microbacterium_laevaniformans	0
SL259944	Microbacterium_laevaniformans	0
SL259945	Microbacterium_laevaniformans	0
SL259946	Microbacterium_laevaniformans	0
SL259925	Microbacterium_maritypicum	0
SL259926	Microbacterium_maritypicum	0
SL259927	Microbacterium_maritypicum	0
SL259928	Microbacterium_maritypicum	0
SL259934	Microbacterium_maritypicum	0
SL259935	Microbacterium_maritypicum	0
SL259936	Microbacterium_maritypicum	0
SL259937	Microbacterium_maritypicum	0
SL259943	Microbacterium_maritypicum	0
SL259944	Microbacterium_maritypicum	0
SL259945	Microbacterium_maritypicum	0
SL259946	Microbacterium_maritypicum	0
SL259925	Kocuria_atrinae	0
SL259926	Kocuria_atrinae	0
SL259927	Kocuria_atrinae	0
SL259928	Kocuria_atrinae	0
SL259934	Kocuria_atrinae	0
SL259935	Kocuria_atrinae	0
SL259936	Kocuria_atrinae	0
SL259937	Kocuria_atrinae	0
SL259943	Kocuria_atrinae	0
SL259944	Kocuria_atrinae	0
SL259945	Kocuria_atrinae	0
SL259946	Kocuria_atrinae	0
SL259925	Kocuria_rhizophila	0
SL259926	Kocuria_rhizophila	0
SL259927	Kocuria_rhizophila	0
SL259928	Kocuria_rhizophila	0.00649
SL259934	Kocuria_rhizophila	0
SL259935	Kocuria_rhizophila	0
SL259936	Kocuria_rhizophila	0.02396
SL259937	Kocuria_rhizophila	0.01634
SL259943	Kocuria_rhizophila	0
SL259944	Kocuria_rhizophila	0
SL259945	Kocuria_rhizophila	0
SL259946	Kocuria_rhizophila	0
SL259925	Kocuria_unclassified	0
SL259926	Kocuria_unclassified	0
SL259927	Kocuria_unclassified	0
SL259928	Kocuria_unclassified	0.28031
SL259934	Kocuria_unclassified	0
SL259935	Kocuria_unclassified	0
SL259936	Kocuria_unclassified	0
SL259937	Kocuria_unclassified	0
SL259943	Kocuria_unclassified	0
SL259944	Kocuria_unclassified	0
SL259945	Kocuria_unclassified	0
SL259946	Kocuria_unclassified	0
SL259925	Micrococcus_luteus	0
SL259926	Micrococcus_luteus	0
SL259927	Micrococcus_luteus	0
SL259928	Micrococcus_luteus	0
SL259934	Micrococcus_luteus	0
SL259935	Micrococcus_luteus	0
SL259936	Micrococcus_luteus	1.48052
SL259937	Micrococcus_luteus	0.39652
SL259943	Micrococcus_luteus	0
SL259944	Micrococcus_luteus	0
SL259945	Micrococcus_luteus	0
SL259946	Micrococcus_luteus	0
SL259925	Rothia_aeria	0
SL259926	Rothia_aeria	0
SL259927	Rothia_aeria	0
SL259928	Rothia_aeria	0
SL259934	Rothia_aeria	0
SL259935	Rothia_aeria	0
SL259936	Rothia_aeria	0
SL259937	Rothia_aeria	0
SL259943	Rothia_aeria	0
SL259944	Rothia_aeria	0
SL259945	Rothia_aeria	0
SL259946	Rothia_aeria	0
SL259925	Rothia_dentocariosa	0.43649
SL259926	Rothia_dentocariosa	0
SL259927	Rothia_dentocariosa	1.4974
SL259928	Rothia_dentocariosa	0.04784
SL259934	Rothia_dentocariosa	0.01261
SL259935	Rothia_dentocariosa	0.04002
SL259936	Rothia_dentocariosa	0.01851
SL259937	Rothia_dentocariosa	0.09069
SL259943	Rothia_dentocariosa	0.07365
SL259944	Rothia_dentocariosa	0.04292
SL259945	Rothia_dentocariosa	0.02603
SL259946	Rothia_dentocariosa	0
SL259925	Rothia_mucilaginosa	0
SL259926	Rothia_mucilaginosa	0
SL259927	Rothia_mucilaginosa	0.01968
SL259928	Rothia_mucilaginosa	0.11935
SL259934	Rothia_mucilaginosa	0
SL259935	Rothia_mucilaginosa	0
SL259936	Rothia_mucilaginosa	0
SL259937	Rothia_mucilaginosa	0.05299
SL259943	Rothia_mucilaginosa	0
SL259944	Rothia_mucilaginosa	0
SL259945	Rothia_mucilaginosa	0
SL259946	Rothia_mucilaginosa	0
SL259925	Rothia_unclassified	0
SL259926	Rothia_unclassified	0
SL259927	Rothia_unclassified	0
SL259928	Rothia_unclassified	0
SL259934	Rothia_unclassified	0
SL259935	Rothia_unclassified	0
SL259936	Rothia_unclassified	0.18446
SL259937	Rothia_unclassified	0
SL259943	Rothia_unclassified	0
SL259944	Rothia_unclassified	0
SL259945	Rothia_unclassified	0
SL259946	Rothia_unclassified	0
SL259925	Actinoplanes_unclassified	0
SL259926	Actinoplanes_unclassified	0
SL259927	Actinoplanes_unclassified	0
SL259928	Actinoplanes_unclassified	0
SL259934	Actinoplanes_unclassified	0
SL259935	Actinoplanes_unclassified	0
SL259936	Actinoplanes_unclassified	0
SL259937	Actinoplanes_unclassified	0
SL259943	Actinoplanes_unclassified	0
SL259944	Actinoplanes_unclassified	0
SL259945	Actinoplanes_unclassified	0
SL259946	Actinoplanes_unclassified	0
SL259925	Mycobacterium_gilvum	0
SL259926	Mycobacterium_gilvum	0
SL259927	Mycobacterium_gilvum	0
SL259928	Mycobacterium_gilvum	0
SL259934	Mycobacterium_gilvum	0
SL259935	Mycobacterium_gilvum	0
SL259936	Mycobacterium_gilvum	0
SL259937	Mycobacterium_gilvum	0
SL259943	Mycobacterium_gilvum	0
SL259944	Mycobacterium_gilvum	0
SL259945	Mycobacterium_gilvum	0
SL259946	Mycobacterium_gilvum	0
SL259925	Mycobacterium_indicus_pranii	0
SL259926	Mycobacterium_indicus_pranii	0
SL259927	Mycobacterium_indicus_pranii	0
SL259928	Mycobacterium_indicus_pranii	0
SL259934	Mycobacterium_indicus_pranii	0
SL259935	Mycobacterium_indicus_pranii	0
SL259936	Mycobacterium_indicus_pranii	0
SL259937	Mycobacterium_indicus_pranii	0
SL259943	Mycobacterium_indicus_pranii	0
SL259944	Mycobacterium_indicus_pranii	0
SL259945	Mycobacterium_indicus_pranii	0
SL259946	Mycobacterium_indicus_pranii	0
SL259925	Nakamurella_multipartita	0
SL259926	Nakamurella_multipartita	0
SL259927	Nakamurella_multipartita	0
SL259928	Nakamurella_multipartita	0
SL259934	Nakamurella_multipartita	0
SL259935	Nakamurella_multipartita	0
SL259936	Nakamurella_multipartita	0
SL259937	Nakamurella_multipartita	0
SL259943	Nakamurella_multipartita	0
SL259944	Nakamurella_multipartita	0
SL259945	Nakamurella_multipartita	0
SL259946	Nakamurella_multipartita	0
SL259925	Rhodococcus_erythropolis	0
SL259926	Rhodococcus_erythropolis	0
SL259927	Rhodococcus_erythropolis	0
SL259928	Rhodococcus_erythropolis	0
SL259934	Rhodococcus_erythropolis	0
SL259935	Rhodococcus_erythropolis	0
SL259936	Rhodococcus_erythropolis	0
SL259937	Rhodococcus_erythropolis	0
SL259943	Rhodococcus_erythropolis	0
SL259944	Rhodococcus_erythropolis	0
SL259945	Rhodococcus_erythropolis	0
SL259946	Rhodococcus_erythropolis	0
SL259925	Rhodococcus_opacus	0
SL259926	Rhodococcus_opacus	0
SL259927	Rhodococcus_opacus	0
SL259928	Rhodococcus_opacus	0
SL259934	Rhodococcus_opacus	0
SL259935	Rhodococcus_opacus	0
SL259936	Rhodococcus_opacus	0
SL259937	Rhodococcus_opacus	0
SL259943	Rhodococcus_opacus	0
SL259944	Rhodococcus_opacus	0
SL259945	Rhodococcus_opacus	0
SL259946	Rhodococcus_opacus	0
SL259925	Kribbella_unclassified	0
SL259926	Kribbella_unclassified	0
SL259927	Kribbella_unclassified	0
SL259928	Kribbella_unclassified	0
SL259934	Kribbella_unclassified	0
SL259935	Kribbella_unclassified	0
SL259936	Kribbella_unclassified	0
SL259937	Kribbella_unclassified	0
SL259943	Kribbella_unclassified	0
SL259944	Kribbella_unclassified	0
SL259945	Kribbella_unclassified	0
SL259946	Kribbella_unclassified	0
SL259925	Nocardioides_unclassified	0
SL259926	Nocardioides_unclassified	0
SL259927	Nocardioides_unclassified	0
SL259928	Nocardioides_unclassified	0.20793
SL259934	Nocardioides_unclassified	0
SL259935	Nocardioides_unclassified	0
SL259936	Nocardioides_unclassified	0
SL259937	Nocardioides_unclassified	0
SL259943	Nocardioides_unclassified	0
SL259944	Nocardioides_unclassified	0
SL259945	Nocardioides_unclassified	0
SL259946	Nocardioides_unclassified	0
SL259925	Propionibacterium_acidipropionici	0
SL259926	Propionibacterium_acidipropionici	0
SL259927	Propionibacterium_acidipropionici	0
SL259928	Propionibacterium_acidipropionici	0
SL259934	Propionibacterium_acidipropionici	0
SL259935	Propionibacterium_acidipropionici	0
SL259936	Propionibacterium_acidipropionici	0
SL259937	Propionibacterium_acidipropionici	0
SL259943	Propionibacterium_acidipropionici	0
SL259944	Propionibacterium_acidipropionici	0
SL259945	Propionibacterium_acidipropionici	0
SL259946	Propionibacterium_acidipropionici	0
SL259925	Propionibacterium_acnes	5.93324
SL259926	Propionibacterium_acnes	3.13845
SL259927	Propionibacterium_acnes	4.45656
SL259928	Propionibacterium_acnes	4.52584
SL259934	Propionibacterium_acnes	7.63831
SL259935	Propionibacterium_acnes	0.24512
SL259936	Propionibacterium_acnes	15.24014
SL259937	Propionibacterium_acnes	16.74665
SL259943	Propionibacterium_acnes	0.99273
SL259944	Propionibacterium_acnes	4.71655
SL259945	Propionibacterium_acnes	9.72249
SL259946	Propionibacterium_acnes	1.58086
SL259925	Propionibacterium_avidum	0
SL259926	Propionibacterium_avidum	0
SL259927	Propionibacterium_avidum	0
SL259928	Propionibacterium_avidum	0
SL259934	Propionibacterium_avidum	0
SL259935	Propionibacterium_avidum	0
SL259936	Propionibacterium_avidum	0
SL259937	Propionibacterium_avidum	0
SL259943	Propionibacterium_avidum	0
SL259944	Propionibacterium_avidum	0
SL259945	Propionibacterium_avidum	0
SL259946	Propionibacterium_avidum	0
SL259925	Propionibacterium_granulosum	0.01707
SL259926	Propionibacterium_granulosum	0
SL259927	Propionibacterium_granulosum	0.02895
SL259928	Propionibacterium_granulosum	0
SL259934	Propionibacterium_granulosum	0.05113
SL259935	Propionibacterium_granulosum	0
SL259936	Propionibacterium_granulosum	0.29082
SL259937	Propionibacterium_granulosum	1.05793
SL259943	Propionibacterium_granulosum	0
SL259944	Propionibacterium_granulosum	0
SL259945	Propionibacterium_granulosum	0
SL259946	Propionibacterium_granulosum	0
SL259925	Propionibacterium_propionicum	0
SL259926	Propionibacterium_propionicum	0
SL259927	Propionibacterium_propionicum	0
SL259928	Propionibacterium_propionicum	0
SL259934	Propionibacterium_propionicum	0
SL259935	Propionibacterium_propionicum	0
SL259936	Propionibacterium_propionicum	0
SL259937	Propionibacterium_propionicum	0
SL259943	Propionibacterium_propionicum	0
SL259944	Propionibacterium_propionicum	0
SL259945	Propionibacterium_propionicum	0
SL259946	Propionibacterium_propionicum	0
SL259925	Propionimicrobium_lymphophilum	0
SL259926	Propionimicrobium_lymphophilum	0
SL259927	Propionimicrobium_lymphophilum	0
SL259928	Propionimicrobium_lymphophilum	0
SL259934	Propionimicrobium_lymphophilum	0
SL259935	Propionimicrobium_lymphophilum	0
SL259936	Propionimicrobium_lymphophilum	0
SL259937	Propionimicrobium_lymphophilum	0
SL259943	Propionimicrobium_lymphophilum	0
SL259944	Propionimicrobium_lymphophilum	0
SL259945	Propionimicrobium_lymphophilum	0
SL259946	Propionimicrobium_lymphophilum	0
SL259925	Pseudonocardia_unclassified	0
SL259926	Pseudonocardia_unclassified	0
SL259927	Pseudonocardia_unclassified	0
SL259928	Pseudonocardia_unclassified	0
SL259934	Pseudonocardia_unclassified	0
SL259935	Pseudonocardia_unclassified	0
SL259936	Pseudonocardia_unclassified	0
SL259937	Pseudonocardia_unclassified	0
SL259943	Pseudonocardia_unclassified	0
SL259944	Pseudonocardia_unclassified	0
SL259945	Pseudonocardia_unclassified	0
SL259946	Pseudonocardia_unclassified	0
SL259925	Tsukamurella_unclassified	0
SL259926	Tsukamurella_unclassified	0
SL259927	Tsukamurella_unclassified	0
SL259928	Tsukamurella_unclassified	0
SL259934	Tsukamurella_unclassified	0
SL259935	Tsukamurella_unclassified	0
SL259936	Tsukamurella_unclassified	0
SL259937	Tsukamurella_unclassified	0
SL259943	Tsukamurella_unclassified	0
SL259944	Tsukamurella_unclassified	0
SL259945	Tsukamurella_unclassified	0
SL259946	Tsukamurella_unclassified	0
SL259925	Williamsia_sp_D3	0
SL259926	Williamsia_sp_D3	0
SL259927	Williamsia_sp_D3	0
SL259928	Williamsia_sp_D3	0
SL259934	Williamsia_sp_D3	0
SL259935	Williamsia_sp_D3	0
SL259936	Williamsia_sp_D3	0
SL259937	Williamsia_sp_D3	0
SL259943	Williamsia_sp_D3	0
SL259944	Williamsia_sp_D3	0
SL259945	Williamsia_sp_D3	0
SL259946	Williamsia_sp_D3	0
SL259925	Bifidobacterium_adolescentis	0
SL259926	Bifidobacterium_adolescentis	0
SL259927	Bifidobacterium_adolescentis	0
SL259928	Bifidobacterium_adolescentis	0
SL259934	Bifidobacterium_adolescentis	0
SL259935	Bifidobacterium_adolescentis	0
SL259936	Bifidobacterium_adolescentis	0
SL259937	Bifidobacterium_adolescentis	0
SL259943	Bifidobacterium_adolescentis	0
SL259944	Bifidobacterium_adolescentis	0
SL259945	Bifidobacterium_adolescentis	0
SL259946	Bifidobacterium_adolescentis	0
SL259925	Bifidobacterium_asteroides	0
SL259926	Bifidobacterium_asteroides	0
SL259927	Bifidobacterium_asteroides	0
SL259928	Bifidobacterium_asteroides	0
SL259934	Bifidobacterium_asteroides	0
SL259935	Bifidobacterium_asteroides	0
SL259936	Bifidobacterium_asteroides	0
SL259937	Bifidobacterium_asteroides	0
SL259943	Bifidobacterium_asteroides	0
SL259944	Bifidobacterium_asteroides	0
SL259945	Bifidobacterium_asteroides	0
SL259946	Bifidobacterium_asteroides	0
SL259925	Bifidobacterium_bifidum	0
SL259926	Bifidobacterium_bifidum	0
SL259927	Bifidobacterium_bifidum	0
SL259928	Bifidobacterium_bifidum	0
SL259934	Bifidobacterium_bifidum	0
SL259935	Bifidobacterium_bifidum	0
SL259936	Bifidobacterium_bifidum	0
SL259937	Bifidobacterium_bifidum	0
